location,datetime,tempmax,dew,humidity,solarradiation
kolonnawa,2020-07-12,30.1,24.8,84.9,212
kolonnawa,2020-07-13,30.5,26,88,174.4
kolonnawa,2020-07-14,31.1,25.9,83.7,201.2
kolonnawa,2020-07-15,31.7,26.2,84.1,189.7
kolonnawa,2020-07-16,30.4,25.2,87.6,154.2
kolonnawa,2020-07-17,30.9,25,82.3,159.6
kolonnawa,2020-07-18,31.1,25.9,86.8,186.6
kolonnawa,2020-07-19,32.1,25.6,89.3,186.7
kolonnawa,2020-07-20,28.1,24.3,92.8,108.5
kolonnawa,2020-07-21,31.6,24.6,87.4,225.1
kolonnawa,2020-07-22,31.1,25.3,86.5,200.7
kolonnawa,2020-07-23,30.1,24.8,89.5,189.6
kolonnawa,2020-07-24,30.7,23.8,83.6,135.8
kolonnawa,2020-07-25,30,24.5,85.5,150.4
kolonnawa,2020-07-26,29.9,24.7,84.1,160.9
kolonnawa,2020-07-27,30.7,24.9,83.6,172.9
kolonnawa,2020-07-28,29.9,25.1,84,127.5
kolonnawa,2020-07-29,30.4,24.3,77.4,171.5
kolonnawa,2020-07-30,30.1,24.2,80.2,205.2
kolonnawa,2020-07-31,31.1,24.9,82,203.4
kolonnawa,2020-08-01,30.2,24.7,80,167.1
kolonnawa,2020-08-02,30.1,24.8,85.1,183.6
kolonnawa,2020-08-03,29.1,24.8,87.2,122.8
kolonnawa,2020-08-04,30.2,25.6,86,175.2
kolonnawa,2020-08-05,30.1,25.6,85.7,184.3
kolonnawa,2020-08-06,28.5,24.4,87.1,131.6
kolonnawa,2020-08-07,29.9,24.6,84.6,132.5
kolonnawa,2020-08-08,29.9,24.4,81.8,166.6
kolonnawa,2020-08-09,29.3,24.1,81.5,133.3
kolonnawa,2020-08-10,30.1,24,79.8,214.1
kolonnawa,2020-08-11,30.1,24.7,81.3,200.6
kolonnawa,2020-08-12,30.1,24.1,78.4,259.6
kolonnawa,2020-08-13,30.1,24.4,81.1,226.4
kolonnawa,2020-08-14,29.9,24.4,80.6,243.1
kolonnawa,2020-08-15,30.9,24.5,79.7,238.4
kolonnawa,2020-08-16,30.3,24.1,78.3,252.2
kolonnawa,2020-08-17,31.1,24.6,78.1,238.8
kolonnawa,2020-08-18,31.9,24.2,77.2,258.4
kolonnawa,2020-08-19,31.1,24.2,76.8,221.4
kolonnawa,2020-08-20,31.9,24.2,74.4,216.6
kolonnawa,2020-08-21,31.7,24.5,76.8,239.1
kolonnawa,2020-08-22,31.7,24.8,80.6,231.8
kolonnawa,2020-08-23,31.4,24.9,78.8,244.9
kolonnawa,2020-08-24,31.9,24.6,77.3,247.2
kolonnawa,2020-08-25,31.1,24.9,79,233.1
kolonnawa,2020-08-26,32.1,24.9,78.8,248.8
kolonnawa,2020-08-27,31.2,24.4,75.8,250.6
kolonnawa,2020-08-28,31.7,24.2,75,205.3
kolonnawa,2020-08-29,31.1,24,74.9,230.8
kolonnawa,2020-08-30,31.1,24.3,75.3,221.7
kolonnawa,2020-08-31,31.2,24.9,79.9,210.5
kolonnawa,2020-09-01,30,24.9,82.3,119.1
kolonnawa,2020-09-02,28.1,24.1,91.1,105.7
kolonnawa,2020-09-03,30.3,24.2,84.3,171.9
kolonnawa,2020-09-04,31.7,24.2,79.4,239.8
kolonnawa,2020-09-05,31.1,23.9,84,178.6
kolonnawa,2020-09-06,28.1,23.2,89.5,136
kolonnawa,2020-09-07,30.1,23.6,84.3,123.3
kolonnawa,2020-09-08,31.7,24.9,82,209.1
kolonnawa,2020-09-09,29.1,24.1,86,89.9
kolonnawa,2020-09-10,30.1,24.6,85.3,164.2
kolonnawa,2020-09-11,30.4,25,82.7,164.1
kolonnawa,2020-09-12,29.9,25,85.5,164.2
kolonnawa,2020-09-13,29.5,24.9,86.6,110.2
kolonnawa,2020-09-14,30.1,24.7,84.3,149.8
kolonnawa,2020-09-15,30.1,25,82.7,149.5
kolonnawa,2020-09-16,30.9,25.1,81.1,189.2
kolonnawa,2020-09-17,30.6,25,82.2,197.2
kolonnawa,2020-09-18,30.1,24.8,84.1,151.6
kolonnawa,2020-09-19,30.7,24.6,80.2,194
kolonnawa,2020-09-20,29.7,24.8,83.4,132.1
kolonnawa,2020-09-21,30.1,24.1,85.3,152.5
kolonnawa,2020-09-22,29.1,23.6,87.3,138.7
kolonnawa,2020-09-23,29.9,23.9,82.6,170.2
kolonnawa,2020-09-24,30.1,24.1,82,193.7
kolonnawa,2020-09-25,27.4,22.9,88.5,115
kolonnawa,2020-09-26,30.1,24.1,84.1,209.5
kolonnawa,2020-09-27,30.3,24.5,84.4,227.9
kolonnawa,2020-09-28,30.8,24.6,82.6,212.8
kolonnawa,2020-09-29,28.6,24.1,89.8,131.6
kolonnawa,2020-09-30,30,24.1,85.5,164.3
kolonnawa,2020-10-01,30.9,24.1,79.8,247.3
kolonnawa,2020-10-02,30.2,24.3,79.8,221.5
kolonnawa,2020-10-03,30.8,24.4,78.2,223.9
kolonnawa,2020-10-04,31,24.3,77,225
kolonnawa,2020-10-05,30.9,23.9,76,239.9
kolonnawa,2020-10-06,30.7,24.1,77.5,194
kolonnawa,2020-10-07,30,23.7,77,209.3
kolonnawa,2020-10-08,30.2,24.1,79.1,201.6
kolonnawa,2020-10-09,29.1,24.5,87.8,191.1
kolonnawa,2020-10-10,30.6,24.7,85.4,198.7
kolonnawa,2020-10-11,31.1,24.7,84,171.5
kolonnawa,2020-10-12,31.1,25.1,81.7,200.3
kolonnawa,2020-10-13,30.7,24.9,79.1,188.3
kolonnawa,2020-10-14,30.1,25,85.5,176.3
kolonnawa,2020-10-15,29.9,24.9,87.9,169.6
kolonnawa,2020-10-16,30.1,24.9,85.5,214.3
kolonnawa,2020-10-17,30.9,24.4,80,226.5
kolonnawa,2020-10-18,30.1,24.3,79.6,219.3
kolonnawa,2020-10-19,30.9,24.6,79.2,195.5
kolonnawa,2020-10-20,30.8,24.3,77.8,224.4
kolonnawa,2020-10-21,30.9,25.1,80.9,192.8
kolonnawa,2020-10-22,30.5,25,80.9,195.1
kolonnawa,2020-10-23,30.7,24.3,78,213
kolonnawa,2020-10-24,30.7,24.6,78.9,175.2
kolonnawa,2020-10-25,31.1,24.5,80.5,227.1
kolonnawa,2020-10-26,31.9,24.9,81.3,213.5
kolonnawa,2020-10-27,30.9,24.9,82.3,191.2
kolonnawa,2020-10-28,32,24.8,80.7,224.6
kolonnawa,2020-10-29,31.9,24.6,79.6,218.5
kolonnawa,2020-10-30,31.1,24.8,81.8,211
kolonnawa,2020-10-31,31.1,24.7,80,216.7
kolonnawa,2020-11-01,31.2,24.3,78.6,224.7
kolonnawa,2020-11-02,31.1,23.8,76.3,237.8
kolonnawa,2020-11-03,32.1,24.2,78.4,242.3
kolonnawa,2020-11-04,31.9,23.8,81.1,215.4
kolonnawa,2020-11-05,31.9,23.7,82.4,193.2
kolonnawa,2020-11-06,31.2,23.6,84.1,222.2
kolonnawa,2020-11-07,34.1,22.8,81,233.3
kolonnawa,2020-11-08,31.7,23.9,87,198.6
kolonnawa,2020-11-09,31.4,23.4,81.4,205.4
kolonnawa,2020-11-10,30.8,23.4,81.5,127.1
kolonnawa,2020-11-11,32.3,23.7,83.8,202
kolonnawa,2020-11-12,31.3,24.6,87.4,176.8
kolonnawa,2020-11-13,31.1,24.8,86,195.3
kolonnawa,2020-11-14,33.1,23.6,82.7,204.2
kolonnawa,2020-11-15,36.8,24.9,85.9,213.1
kolonnawa,2020-11-16,30.7,24.6,88.1,102.9
kolonnawa,2020-11-17,32.5,24.3,83.1,109.3
kolonnawa,2020-11-18,31.9,23.3,82.2,177.4
kolonnawa,2020-11-19,31.7,23.2,80,175
kolonnawa,2020-11-20,30.7,23.8,84.6,210.4
kolonnawa,2020-11-21,32.1,23.1,79.3,204.7
kolonnawa,2020-11-22,30.7,23.3,80.6,174
kolonnawa,2020-11-23,31.1,23.1,81.2,159
kolonnawa,2020-11-24,29.7,24.2,85.5,176
kolonnawa,2020-11-25,30.1,24.4,84,165.3
kolonnawa,2020-11-26,31.1,24,79.8,208.7
kolonnawa,2020-11-27,31.1,23.7,79.2,222.9
kolonnawa,2020-11-28,31.1,23,77,253.6
kolonnawa,2020-11-29,31.9,23.5,77.8,232.7
kolonnawa,2020-11-30,34,23.1,75.1,225.4
kolonnawa,2020-12-01,31.1,22.6,75.6,183.9
kolonnawa,2020-12-02,28.1,23.6,84.9,42.9
kolonnawa,2020-12-03,30.3,23.7,79,190.9
kolonnawa,2020-12-04,30.3,24,87.4,155.8
kolonnawa,2020-12-05,30.6,23.4,85.4,122.4
kolonnawa,2020-12-06,30.7,23.9,83.5,224.8
kolonnawa,2020-12-07,31.4,23.5,79.5,259.4
kolonnawa,2020-12-08,30.9,23.8,83.3,206.3
kolonnawa,2020-12-09,32.1,23.7,80.1,219.2
kolonnawa,2020-12-10,31.1,23,77.6,192
kolonnawa,2020-12-11,32.8,21.5,72.3,257.9
kolonnawa,2020-12-12,31.9,21.9,75.3,248.9
kolonnawa,2020-12-13,32.4,22.6,77.9,247.8
kolonnawa,2020-12-14,31.8,20.3,70,264.6
kolonnawa,2020-12-15,31.1,22.2,77.6,171.6
kolonnawa,2020-12-16,30.1,23.6,81.6,220.9
kolonnawa,2020-12-17,31.1,23.3,79.9,218.1
kolonnawa,2020-12-18,30.3,23.5,84,205.3
kolonnawa,2020-12-19,30.9,23.7,82.5,153.7
kolonnawa,2020-12-20,29.3,23.8,86.5,127.2
kolonnawa,2020-12-21,29.8,23.2,83.3,92.9
kolonnawa,2020-12-22,28.3,23.3,88,77.7
kolonnawa,2020-12-23,31.3,23,83.5,96.6
kolonnawa,2020-12-24,31.1,23.2,81.8,203.9
kolonnawa,2020-12-25,32.9,22.5,75.7,237.8
kolonnawa,2020-12-26,30.2,21.7,76.2,221.9
kolonnawa,2020-12-27,28.9,22.6,83.5,103.6
kolonnawa,2020-12-28,30.7,23.4,83.1,191.2
kolonnawa,2020-12-29,30.6,24.1,84.8,170.9
kolonnawa,2020-12-30,31.1,24.2,84.4,227.4
kolonnawa,2020-12-31,30.1,23.6,88,156.3
kolonnawa,2021-01-01,29.1,22.4,82.1,175.9
kolonnawa,2021-01-02,30.9,22.7,77.4,165
kolonnawa,2021-01-03,30.2,23.9,82,163.6
kolonnawa,2021-01-04,30.1,24.2,87.2,170.7
kolonnawa,2021-01-05,30.9,23.7,86.8,184.2
kolonnawa,2021-01-06,30.3,23.9,86.5,198.9
kolonnawa,2021-01-07,31.1,23.8,81.9,167.2
kolonnawa,2021-01-08,30.1,25,85.9,140.4
kolonnawa,2021-01-09,27.1,23.9,91,119.2
kolonnawa,2021-01-10,30.9,23.3,85.2,138.1
kolonnawa,2021-01-11,28.1,23.5,87.2,77.1
kolonnawa,2021-01-12,30.3,24.2,88.4,157
kolonnawa,2021-01-13,29.1,24,89.4,78.1
kolonnawa,2021-01-14,32.1,24,85.8,179
kolonnawa,2021-01-15,29.7,23.9,88.8,82.4
kolonnawa,2021-01-16,30.1,23.5,86.2,144.2
kolonnawa,2021-01-17,32.1,23.3,81.4,224.4
kolonnawa,2021-01-18,29.5,22.2,81.2,191.2
kolonnawa,2021-01-19,30.1,21.9,76.6,222.6
kolonnawa,2021-01-20,30.8,23.1,79.4,213.1
kolonnawa,2021-01-21,31.1,24.6,83.2,239.8
kolonnawa,2021-01-22,34.9,24.8,82.7,240.6
kolonnawa,2021-01-23,33.3,22,72.2,254.4
kolonnawa,2021-01-24,32.9,20.9,71,271.4
kolonnawa,2021-01-25,31.3,21.3,72.3,242.6
kolonnawa,2021-01-26,32.1,19,65.1,251.4
kolonnawa,2021-01-27,32.1,19.9,68.5,251
kolonnawa,2021-01-28,32.1,21.3,70.7,239.5
kolonnawa,2021-01-29,31.8,22.9,78.2,146.9
kolonnawa,2021-01-30,32.1,23.4,82.7,177.2
kolonnawa,2021-01-31,32.1,23.5,84.8,196
kolonnawa,2021-02-01,32.1,23.1,78.6,221.8
kolonnawa,2021-02-02,33.1,22.9,75.9,223.8
kolonnawa,2021-02-03,32.1,21.8,71.8,187.4
kolonnawa,2021-02-04,32.9,20.5,66.1,246.8
kolonnawa,2021-02-05,31.9,21.1,70.3,205.4
kolonnawa,2021-02-06,32.1,22.6,78,215.1
kolonnawa,2021-02-07,32.1,22.9,75.4,181.4
kolonnawa,2021-02-08,32.9,21.6,69.3,210
kolonnawa,2021-02-09,33.9,19.7,62.8,269.3
kolonnawa,2021-02-10,32.1,17.9,57.8,278.8
kolonnawa,2021-02-11,33.4,18,58.8,270.7
kolonnawa,2021-02-12,33.6,19.1,59.9,286.8
kolonnawa,2021-02-13,33.7,21.9,71.4,243.7
kolonnawa,2021-02-14,31.3,23.2,78.4,268.7
kolonnawa,2021-02-15,33.1,22.5,74.8,292.1
kolonnawa,2021-02-16,30.9,23.3,80.6,260.3
kolonnawa,2021-02-17,31.3,23.2,79.3,286.5
kolonnawa,2021-02-18,30.3,23.2,79.6,260.9
kolonnawa,2021-02-19,30.8,22.9,75.6,253.3
kolonnawa,2021-02-20,34.4,22.4,68.9,258.2
kolonnawa,2021-02-21,35.8,22.1,69.4,254.4
kolonnawa,2021-02-22,35.1,23.2,78.6,266.3
kolonnawa,2021-02-23,33.1,23.3,76.3,258.2
kolonnawa,2021-02-24,32.9,23,74,273.1
kolonnawa,2021-02-25,31.1,23.8,78.4,256.3
kolonnawa,2021-02-26,31.1,22.7,74.9,267.5
kolonnawa,2021-02-27,31.1,21.9,74,258.8
kolonnawa,2021-02-28,31.7,22.3,72.8,272.4
kolonnawa,2021-03-01,31.1,23,76.6,229.1
kolonnawa,2021-03-02,31.1,22.4,76.1,291.6
kolonnawa,2021-03-03,32.6,21.8,73,261.4
kolonnawa,2021-03-04,31.9,22.5,73.1,256.9
kolonnawa,2021-03-05,32.1,23,75.6,254.3
kolonnawa,2021-03-06,31.9,23.7,81.4,200.8
kolonnawa,2021-03-07,31.7,23.6,80.2,270.3
kolonnawa,2021-03-08,31.9,23.9,83,227.6
kolonnawa,2021-03-09,31.6,23.3,80.3,280.4
kolonnawa,2021-03-10,31.3,23.2,83.3,224.7
kolonnawa,2021-03-11,30.7,22.6,81.4,131.5
kolonnawa,2021-03-12,32.2,23.4,78,263.3
kolonnawa,2021-03-13,31.9,24,77.5,281.5
kolonnawa,2021-03-14,33.1,23.7,79,269
kolonnawa,2021-03-15,32.7,23.4,73.7,269.2
kolonnawa,2021-03-16,32.9,23.7,75.7,262.7
kolonnawa,2021-03-17,32.9,24.1,77.7,274.1
kolonnawa,2021-03-18,31.9,24,77.5,218.4
kolonnawa,2021-03-19,30.4,23.9,82.7,192.3
kolonnawa,2021-03-20,31.1,24.5,82.2,181.4
kolonnawa,2021-03-21,30.9,24.3,85.9,229.8
kolonnawa,2021-03-22,32.7,24.3,81.1,259.5
kolonnawa,2021-03-23,32.6,24.1,78.7,257.8
kolonnawa,2021-03-24,32.9,24,78.3,218.2
kolonnawa,2021-03-25,31.1,24.2,82.1,135.4
kolonnawa,2021-03-26,32.1,24.3,80.8,242.4
kolonnawa,2021-03-27,31.7,23.9,83,194
kolonnawa,2021-03-28,31.7,23.3,85.3,139.5
kolonnawa,2021-03-29,31.9,23.3,79.9,212.4
kolonnawa,2021-03-30,33.1,23.7,76.3,235.1
kolonnawa,2021-03-31,32.7,25.3,79.4,243.1
kolonnawa,2021-04-01,31.8,25.2,77.6,243
kolonnawa,2021-04-02,32.6,25.6,78.8,196.6
kolonnawa,2021-04-03,32.7,24.6,73.4,254.4
kolonnawa,2021-04-04,32.7,24.2,76.9,293.5
kolonnawa,2021-04-05,31.9,25,79.3,280.7
kolonnawa,2021-04-06,33.1,25.5,78.1,276.5
kolonnawa,2021-04-07,32,24.1,76.5,280
kolonnawa,2021-04-08,31.4,24.1,77.5,271.8
kolonnawa,2021-04-09,32.1,24.2,79,277
kolonnawa,2021-04-10,31.8,24.4,78,276.7
kolonnawa,2021-04-11,31.8,23.8,77.1,157.7
kolonnawa,2021-04-12,32.7,23.7,79.4,250.5
kolonnawa,2021-04-13,32.7,24.3,78.3,262.2
kolonnawa,2021-04-14,32.7,24.2,80.2,246.8
kolonnawa,2021-04-15,31.9,24.1,77.7,219.6
kolonnawa,2021-04-16,32.7,24.4,77.2,210.9
kolonnawa,2021-04-17,31.1,24.8,81.9,202.5
kolonnawa,2021-04-18,32.1,24.8,77.9,193.9
kolonnawa,2021-04-19,32.2,24.9,78.7,241.2
kolonnawa,2021-04-20,32.1,24.8,79.2,227
kolonnawa,2021-04-21,31.1,24.9,80.8,228.8
kolonnawa,2021-04-22,32.1,25.2,79,247.1
kolonnawa,2021-04-23,30.1,24.8,85.7,236.4
kolonnawa,2021-04-24,32.1,25.1,82.6,250.3
kolonnawa,2021-04-25,32.1,24.6,78.7,249.4
kolonnawa,2021-04-26,32.1,24.9,79.5,238.5
kolonnawa,2021-04-27,32.1,25.3,78.7,263.9
kolonnawa,2021-04-28,32.2,25.7,79.2,236.3
kolonnawa,2021-04-29,32,25.3,78.8,226.2
kolonnawa,2021-04-30,31.1,24.9,85.8,240.8
kolonnawa,2021-05-01,30.7,25,83.2,182
kolonnawa,2021-05-02,32.1,24.9,83.4,260.8
kolonnawa,2021-05-03,31.4,24.9,84.9,203.8
kolonnawa,2021-05-04,31.1,24.4,84.3,179.4
kolonnawa,2021-05-05,32.1,23.9,79.5,251.6
kolonnawa,2021-05-06,31.5,24.9,83.1,236.3
kolonnawa,2021-05-07,32.1,24.3,83.3,227.4
kolonnawa,2021-05-08,32.1,25.1,83.3,228.9
kolonnawa,2021-05-09,32.2,24.9,81.8,218.3
kolonnawa,2021-05-10,32.1,25.1,81.9,166.7
kolonnawa,2021-05-11,32.1,25.2,79.7,203.1
kolonnawa,2021-05-12,29.9,25.5,88.3,174
kolonnawa,2021-05-13,30.1,25.5,90.7,84.6
kolonnawa,2021-05-14,30.1,24.6,86.1,167.4
kolonnawa,2021-05-15,31.7,25.1,83.2,120.4
kolonnawa,2021-05-16,32.1,25.7,82.5,220.5
kolonnawa,2021-05-17,32.1,25.3,79.8,264.3
kolonnawa,2021-05-18,32.1,25.6,79.6,249
kolonnawa,2021-05-19,32.1,25.8,80.4,232.9
kolonnawa,2021-05-20,31.4,25.2,89.4,180.4
kolonnawa,2021-05-21,31.6,24.5,91.8,172.6
kolonnawa,2021-05-22,31.8,25.6,85.6,155.9
kolonnawa,2021-05-23,29.4,25.3,89.3,164.4
kolonnawa,2021-05-24,30.4,25.8,83.9,107.7
kolonnawa,2021-05-25,29.2,24.7,83.9,68.6
kolonnawa,2021-05-26,30.4,24.2,77.5,188.2
kolonnawa,2021-05-27,31.1,24.7,77.5,191.1
kolonnawa,2021-05-28,31.4,25.3,79,205
kolonnawa,2021-05-29,31.3,25.5,78.9,194.6
kolonnawa,2021-05-30,31.2,25.2,77.2,224.9
kolonnawa,2021-05-31,31.4,25.4,77.8,210.1
kolonnawa,2021-06-01,31.1,25.2,77.4,210.7
kolonnawa,2021-06-02,31.2,25.6,80.7,224.9
kolonnawa,2021-06-03,29.1,25.4,92.5,192.5
kolonnawa,2021-06-04,30.1,25.7,86.4,154.3
kolonnawa,2021-06-05,30.1,25.2,88.8,140
kolonnawa,2021-06-06,31.1,25.2,84.5,233.5
kolonnawa,2021-06-07,31.1,25.5,85.3,214.5
kolonnawa,2021-06-08,30.1,25.2,86.1,131.5
kolonnawa,2021-06-09,30.4,24.9,87.6,144.5
kolonnawa,2021-06-10,31,25.6,83.7,216.2
kolonnawa,2021-06-11,30.9,25,79,226.1
kolonnawa,2021-06-12,30.8,24.8,79.5,202.5
kolonnawa,2021-06-13,30.9,25.3,84.6,166.8
kolonnawa,2021-06-14,30.1,24.3,86.9,160.3
kolonnawa,2021-06-15,31,24.9,79.2,197.4
kolonnawa,2021-06-16,31.1,25,80.2,217.2
kolonnawa,2021-06-17,31.1,25.3,80.5,205.2
kolonnawa,2021-06-18,31.2,25.2,79.2,233.3
kolonnawa,2021-06-19,31.1,24.9,77.2,234.3
kolonnawa,2021-06-20,31.1,24.8,76.8,231.4
kolonnawa,2021-06-21,31.1,25.2,78.9,235.9
kolonnawa,2021-06-22,31.1,25,79,185
kolonnawa,2021-06-23,31.1,24.8,79.3,188.9
kolonnawa,2021-06-24,31.1,24.9,80.1,191.2
kolonnawa,2021-06-25,31.2,24.8,78.4,229.3
kolonnawa,2021-06-26,31.1,24.9,78,193.6
kolonnawa,2021-06-27,30.9,24.6,76.8,188.5
kolonnawa,2021-06-28,31.1,24.6,78.1,210.2
kolonnawa,2021-06-29,31.1,24.7,81,230.3
kolonnawa,2021-06-30,31.1,25,83.9,222.1
kolonnawa,2021-07-01,31.1,25.1,84.5,187.8
kolonnawa,2021-07-02,30.1,24.5,83.1,202.8
kolonnawa,2021-07-03,30.4,25.1,83.4,183.9
kolonnawa,2021-07-04,31.1,25.4,85.4,160.7
kolonnawa,2021-07-05,30.4,25.6,85,213.6
kolonnawa,2021-07-06,30.4,24.9,80.5,195.7
kolonnawa,2021-07-07,31,25.2,81.3,194.2
kolonnawa,2021-07-08,31.1,25.2,81.7,188.4
kolonnawa,2021-07-09,30.1,25.1,84,147.3
kolonnawa,2021-07-10,29.9,23.4,77.7,165.8
kolonnawa,2021-07-11,30.9,24.2,78.3,201.1
kolonnawa,2021-07-12,30.3,24.8,81.2,210.7
kolonnawa,2021-07-13,30.3,25.1,80.8,240.5
kolonnawa,2021-07-14,30.1,25,81.7,225.1
kolonnawa,2021-07-15,30.2,25.1,80.9,211.4
kolonnawa,2021-07-16,31.1,25,80.6,216.6
kolonnawa,2021-07-17,30.4,24.6,78.8,227.5
kolonnawa,2021-07-18,30.5,24.1,77,212.9
kolonnawa,2021-07-19,30.5,24.5,77.4,219.8
kolonnawa,2021-07-20,30.5,24.6,77.9,229.8
kolonnawa,2021-07-21,30.7,25.1,79.9,223.5
kolonnawa,2021-07-22,30.5,25,80.8,186
kolonnawa,2021-07-23,30.5,24.8,81.7,174.5
kolonnawa,2021-07-24,28.4,24.4,88.2,135.1
kolonnawa,2021-07-25,30.1,24.8,85.9,146.7
kolonnawa,2021-07-26,28.1,24.3,89.4,113.9
kolonnawa,2021-07-27,30.1,24.8,84.9,213
kolonnawa,2021-07-28,30.1,24.9,82.2,212.5
kolonnawa,2021-07-29,30.1,24.6,82.1,215.7
kolonnawa,2021-07-30,30.1,24.7,79.6,233.7
kolonnawa,2021-07-31,30.3,25.2,82.1,246.6
kolonnawa,2021-08-01,30.1,24.3,77.5,215.1
kolonnawa,2021-08-02,30.2,24.5,78.7,205.2
kolonnawa,2021-08-03,30.2,24.4,79.4,207.5
kolonnawa,2021-08-04,31.1,24.9,81.6,214.1
kolonnawa,2021-08-05,30.4,24.9,80.1,206.2
kolonnawa,2021-08-06,31.1,24.9,80.1,179.1
kolonnawa,2021-08-07,29.6,24.3,80.8,176.8
kolonnawa,2021-08-08,29.1,25.1,86.8,154.9
kolonnawa,2021-08-09,30.9,24.7,82.2,191.6
kolonnawa,2021-08-10,30.9,24.5,83,215.7
kolonnawa,2021-08-11,30.1,24.7,82,159.8
kolonnawa,2021-08-12,28.6,24.3,81.6,187.7
kolonnawa,2021-08-13,29.3,24.3,81.6,169.2
kolonnawa,2021-08-14,29.5,24.2,79.9,231.7
kolonnawa,2021-08-15,29.2,24.4,81.9,166
kolonnawa,2021-08-16,29.7,24.3,80.9,225.2
kolonnawa,2021-08-17,30.1,24.7,82.6,181.4
kolonnawa,2021-08-18,30.1,24.8,84.1,172.7
kolonnawa,2021-08-19,29.8,24.3,80.7,188.6
kolonnawa,2021-08-20,31.1,24.4,81.3,216.1
kolonnawa,2021-08-21,30.1,24.6,82.6,157.4
kolonnawa,2021-08-22,29.9,24.7,84.7,154.3
kolonnawa,2021-08-23,31.1,24.6,82,238.4
kolonnawa,2021-08-24,30.5,24.2,81.2,249.4
kolonnawa,2021-08-25,30.1,24,86.1,194.3
kolonnawa,2021-08-26,29.1,24.3,89.3,150.5
kolonnawa,2021-08-27,30.1,24.3,85.5,160.7
kolonnawa,2021-08-28,30.1,24.5,81,178.4
kolonnawa,2021-08-29,30.7,24.2,82.7,141.2
kolonnawa,2021-08-30,30.1,24.1,79.2,187.2
kolonnawa,2021-08-31,30.2,24.7,79.9,241
kolonnawa,2021-09-01,30.3,24.9,82,219.3
kolonnawa,2021-09-02,30,24.7,81.8,168.7
kolonnawa,2021-09-03,30.1,24.3,80.6,172.3
kolonnawa,2021-09-04,29.1,24.6,84.2,209.4
kolonnawa,2021-09-05,30.3,24.7,83.6,162.3
kolonnawa,2021-09-06,30.7,24.5,80.7,167.2
kolonnawa,2021-09-07,30.9,24.6,80.7,221.2
kolonnawa,2021-09-08,30.4,24.5,83.1,215.7
kolonnawa,2021-09-09,31.1,24.2,79.7,239.3
kolonnawa,2021-09-10,30.7,24.9,79.5,218.6
kolonnawa,2021-09-11,30.9,24.6,79.5,204.9
kolonnawa,2021-09-12,31.6,24.1,76.6,224.4
kolonnawa,2021-09-13,29.7,24.8,82.3,200.8
kolonnawa,2021-09-14,30.9,25.2,82.8,200.4
kolonnawa,2021-09-15,30.9,25,84.9,206.1
kolonnawa,2021-09-16,29.1,24.6,86.5,160.3
kolonnawa,2021-09-17,30.1,25.1,83.5,207.6
kolonnawa,2021-09-18,30.1,25.1,84,204.9
kolonnawa,2021-09-19,31.1,24.9,82.4,225.3
kolonnawa,2021-09-20,30.3,25,83,225.9
kolonnawa,2021-09-21,29.2,24.4,88.1,206.9
kolonnawa,2021-09-22,30.9,24.4,82.5,193.1
kolonnawa,2021-09-23,30.7,25.1,80.5,214.4
kolonnawa,2021-09-24,30.1,25.2,82.3,221.5
kolonnawa,2021-09-25,30.6,25.1,82.4,206.8
kolonnawa,2021-09-26,30.1,24.5,81.6,184.1
kolonnawa,2021-09-27,30.1,23.5,76.1,202
kolonnawa,2021-09-28,28.4,23.4,83.5,98.7
kolonnawa,2021-09-29,30.5,23.9,80.6,213.6
kolonnawa,2021-09-30,30,24.5,79.8,186.4
kolonnawa,2021-10-01,28.3,23.4,88.2,75.6
kolonnawa,2021-10-02,29.4,22.9,83.4,214.6
kolonnawa,2021-10-03,29.9,23.8,86.2,214.9
kolonnawa,2021-10-04,29.8,24,84.8,161.2
kolonnawa,2021-10-05,26.6,23.9,93.5,122.8
kolonnawa,2021-10-06,30,23.7,86.3,178.4
kolonnawa,2021-10-07,31.1,24.2,82.8,230
kolonnawa,2021-10-08,31.1,24,80.7,221.2
kolonnawa,2021-10-09,30.2,23.9,79.2,194.1
kolonnawa,2021-10-10,30.5,24.3,80,153.8
kolonnawa,2021-10-11,29.2,23.1,79.3,143.7
kolonnawa,2021-10-12,29.9,23.9,80.4,155.7
kolonnawa,2021-10-13,30.9,24.3,78.2,222.4
kolonnawa,2021-10-14,31.6,24.4,77.4,238.1
kolonnawa,2021-10-15,31.1,24.1,78.4,213.6
kolonnawa,2021-10-16,29.6,24.2,83.1,156.8
kolonnawa,2021-10-17,30.8,24.3,78.2,197.8
kolonnawa,2021-10-18,31.6,23.8,77,199.2
kolonnawa,2021-10-19,30.7,24.1,79.3,205.7
kolonnawa,2021-10-20,30.9,24.4,86.1,178.9
kolonnawa,2021-10-21,30.5,23.9,86.3,189.4
kolonnawa,2021-10-22,30.2,24.3,84.7,203.9
kolonnawa,2021-10-23,31.7,23.8,79.4,227.6
kolonnawa,2021-10-24,30.6,23.3,81.6,203.9
kolonnawa,2021-10-25,31.1,24.2,84.3,161.5
kolonnawa,2021-10-26,30.1,23.4,86.6,185.3
kolonnawa,2021-10-27,29.6,23,86.1,101.9
kolonnawa,2021-10-28,28.8,23.3,88.5,166.4
kolonnawa,2021-10-29,29.8,23.6,88.5,97.3
kolonnawa,2021-10-30,29,23.7,90.9,114.9
